X,Y,OBJECTID,SCH_TYPE,SCHCLASS,SCHNAME,ADDRESS,CITY,ZIP,PHONE,URL,SDISTNAME,LAT,LON,GlobalID,GRADELVL,last_edited_user,last_edited_date,created_user,created_date
1000844.02624672,418996.897637792,136,PUBLIC,OTHER,OCOTILLO LEARNING CENTER,5702 S CAMPBELL AV,TUCSON,85706,520-545-3600,https://www.susd12.org/ocotillo-learning-center,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.14817594,-110.94461165,{91A41FD7-3BF7-4825-A532-5A77148510F0},PK-1,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
1029214.79855643,480761.156167977,137,PUBLIC,ELEMENTARY SCHOOL,VENTANA VISTA ELEMENTARY SCHOOL,6085 N KOLB RD,TUCSON,85750,520-209-8000,http://vves.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.3171945,-110.85097635,{30FA5141-9EDB-42D9-86D5-72A2478E5CEC},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
1046152.39862205,341822.939304464,138,PUBLIC,ELEMENTARY SCHOOL,COPPER RIDGE ELEMENTARY SCHOOL,17650 S CANYON EDGE TR,CORONA DE TUCSON,85641,520-879-3700,https://cre.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,31.93485576,-110.80081468,{E5D9955B-D7C9-4358-ADFB-10FB2DFB48D7},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/04/04 09:51:18+00,,
994686.526246719,493272.459973752,139,PRIVATE,HIGH SCHOOL,IMMACULATE HEART HIGH SCHOOL,625 E MAGEE RD,ORO VALLEY,85704,520-297-2851,https://www.ihschool.org/,,32.35247602,-110.96237179,{BC7F8B77-765C-4D6F-9972-A80C9F54E77D},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:51:12+00,,
996425.657152232,440155.609908134,140,PUBLIC,ELEMENTARY SCHOOL,BORTON MAGNET SCHOOL,700 E 22ND ST,TUCSON,85713,520-225-1000,https://bortones.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.20644079,-110.95827711,{82093192-E7A8-4EC2-9D16-94F3A9454602},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:31:24+00,,
996089.636811025,427355.412401572,141,PUBLIC,ELEMENTARY SCHOOL,VAN BUSKIRK ELEMENTARY SCHOOL,725 E FAIR ST,TUCSON,85714,520-225-3700,https://vanbuskirkes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.17126695,-110.95973158,{8CB54C9C-683B-4F23-8651-7A0409C3D867},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1057570.58858268,407802.675853021,142,PUBLIC,HIGH SCHOOL,MICA MOUNTAIN HIGH SCHOOL,10800 E VALENCIA RD,TUCSON,85747,520-879-3800,https://mmhs.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.11586934,-110.76174002,{21D7AEA8-5B4A-4C25-AD63-6F63918382E7},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:32:10+00,,
977245.806430448,517269.962926507,143,PUBLIC,OTHER,WILSON K-8 SCHOOL,2330 W GLOVER RD,TUCSON,85742,520-696-5800,https://www.amphi.com/WilsonK-8,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.41884821,-111.01819189,{9212E065-3A5E-4497-9BCD-3A3FDBD8E37C},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1044012.37631234,439725.253608927,144,PRIVATE,HIGH SCHOOL,SAINT AUGUSTINE CATHOLIC HIGH SCHOOL,8800 E 22ND ST,TUCSON,85710,520-751-8300,http://www.staugustinehigh.com,,32.20399828,-110.80445951,{4D1CBE11-9182-4352-985B-A3666539234D},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
947516.721784778,412149.717519686,145,CHARTER,OTHER,ACADEMY DEL SOL STAR VALLEY CAMPUS,7102 W VALLEY CREST PL,TUCSON,85757,520-789-7731,https://starvalley.academydelsol.com/,,32.13056121,-111.11706543,{36626B1C-1E09-49E7-9989-19F8E0EA4E87},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:41:03+00,,
982954.31594488,453126.731627293,146,PUBLIC,ELEMENTARY SCHOOL,TULLY MAGNET ELEMENTARY SCHOOL,1701 W EL RIO DR,TUCSON,85745,520-225-3400,https://tullyes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.24241551,-111.00146994,{B5E5AC1D-70D3-45CC-919A-65340FEA379D},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
995197.432086613,464869.746719159,147,CHARTER,OTHER,SATORI CHARTER SCHOOL,3727 N 1ST AV,TUCSON,85719,520-293-7555,https://www.satorischool.org/our-schools/charter-school/,,32.27439853,-110.96153709,{62F3F935-9E24-44BD-9A5D-BFFADA6A4EFA},2-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1026556.8566273,453689.352690287,148,CHARTER,OTHER,LEMAN ACADEMY OF EXCELLENCE CENTRAL TUCSON,6188 E PIMA ST,TUCSON,85712,520-462-1202,https://lemanacademy.com/central-tucson/, ,32.24286181,-110.86044176,{F207ABEC-CF84-4286-B267-5F52C9728455},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:24:01+00,,
1056740.0,397749.903215222,149,PUBLIC,HIGH SCHOOL,EMPIRE HIGH SCHOOL,10701 E MARY ANN CLEVELAND WY,TUCSON,85747,520-879-3000,https://ehs.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.08826452,-110.76476919,{69E2A18E-158C-4148-B874-D76FFCFC0D70},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:55:59+00,,
998675.874671917,457619.462598428,150,PRIVATE,HIGH SCHOOL,SALPOINTE CATHOLIC HIGH SCHOOL,1545 E COPPER ST,TUCSON,85719,520-327-6581,https://www.salpointe.org,,32.25438539,-110.95049491,{B9D098C7-44B2-4E0D-BA45-72D614930F27},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1002082.65059055,433650.182086617,151,PUBLIC,ELEMENTARY SCHOOL,CAVETT ELEMENTARY SCHOOL,2120 E NACO VISTA DR,TUCSON,85713,520-225-1300,https://cavettes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.18842042,-110.94018044,{AF3F29CE-D3DE-497D-9455-95559306D257},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:47:00+00,,
1004864.91699475,354337.520669289,152,PUBLIC,HIGH SCHOOL,WALDEN GROVE HIGH SCHOOL,15510 S SAHUARITA PARK RD,SAHUARITA,85629,520-625-3502 x1800,https://susd30.us/schools/walden-grove-high-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.97035329,-110.9335242,{9A5042A3-D646-4CCC-9D43-BD7EBE9F9A1C},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
883015.808727033,514930.836614177,153,PUBLIC,ELEMENTARY SCHOOL,ROADRUNNER ELEMENTARY SCHOOL,16651 W CALLE CARMELA,MARANA,85653,520-616-6363,https://www.maranausd.org/re,MARANA UNIFIED SCHOOL DISTRICT,32.4142262,-111.32358886,{2BA1D994-AC32-4E07-9D41-DB5FFF1EDC54},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
982093.727034122,495185.025918633,154,PUBLIC,ELEMENTARY SCHOOL,MESA VERDE ELEMENTARY SCHOOL,1661 W SAGE ST,TUCSON,85704,520-696-6090,https://www.amphi.com/MesaVerde,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.35803467,-111.00309414,{D6B79E11-63A4-46C3-8871-82444493D194},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
1029999.95833333,437757.031167977,155,PUBLIC,ELEMENTARY SCHOOL,WHEELER ELEMENTARY SCHOOL,1818 S AVENIDA DEL SOL,TUCSON,85710,520-584-5500,https://wheeleres.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19897906,-110.84981853,{62BA0F0E-5DE2-49DD-A4E1-F82586ECEEC8},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1046434.45570866,454509.378608927,156,CHARTER,ELEMENTARY SCHOOL,ACADEMY OF TUCSON ELEMENTARY SCHOOL,9209 E WRIGHTSTOWN RD,TUCSON,85715,520-886-6076,http://www.academyoftucson.com/elementaryschool_home.aspx,,32.24456184,-110.79613166,{822009BE-5783-4384-96DD-7EBB421FF52F},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:43:43+00,,
944902.221128609,495815.634842522,157,PUBLIC,ELEMENTARY SCHOOL,RATTLESNAKE RIDGE ELEMENTARY SCHOOL,8500 N CONTINENTAL RESERVE LP,TUCSON,85743,520-352-7000,https://www.maranausd.org/rre,MARANA UNIFIED SCHOOL DISTRICT,32.36058289,-111.1235146,{2180BE29-9113-4221-BF45-3F761E499743},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
1053860.94389764,372004.653871395,158,PUBLIC,HIGH SCHOOL,PANTANO HIGH SCHOOL,13010 S HOUGHTON RD,TUCSON,85747,520-879-1200,https://phs.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.01758909,-110.77494304,{C6570CC1-E626-48D6-BF60-C411FEBB4B5F},9-12,U157087,2024/06/12 23:14:23+00,,
971363.473753281,482838.004921257,159,PUBLIC,ELEMENTARY SCHOOL,J ROBERT HENDRICKS ELEMENTARY SCHOOL,3400 W ORANGE GROVE RD,TUCSON,85741,520-696-8400,https://hendricks.flowingwellsschools.org/,FLOWING WELLS UNIFIED SCHOOL DISTRICT,32.32434517,-111.03816891,{49EB3802-4F02-4FBD-B796-33894391B9E2},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:04:02+00,,
1019243.06627297,439089.962598428,160,PUBLIC,ELEMENTARY SCHOOL,MYERS-GANOUNG ELEMENTARY SCHOOL,5000 E ANDREW ST,TUCSON,85711,520-584-6700,https://myersganounges.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.2029312,-110.88454791,{9C4F95E3-8B88-4080-9388-C6C8850DCADF},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
991874.937007874,501218.811351709,161,PUBLIC,HIGH SCHOOL,CANYON DEL ORO HIGH SCHOOL,25 W CALLE CONCORDIA,ORO VALLEY,85704,520-696-5560,https://www.amphi.com/CDO,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.37438505,-110.97124831,{EA84B98B-FF28-4824-9BF4-D3BC7D5150C6},9-12,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:36:12+00,,
1025890.09448819,453584.91699475,162,CHARTER,MIDDLE SCHOOL,ADVENTURE SCHOOLS MIDDLE SCHOOL PROGRAM,6074 E PIMA ST,TUCSON,85712,520-407-1200,https://adventureschoolstucson.com, ,32.24259278,-110.86260136,{5B946E13-8BC9-4A84-A662-F632DB28DCA4},6-8,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:27:08+00,,
979429.051181104,486291.472769029,163,PUBLIC,ELEMENTARY SCHOOL,DONALDSON ELEMENTARY SCHOOL,2040 W OMAR DR,TUCSON,85704,520-696-6160,http://www.amphi.com/Donaldson,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.33365269,-111.01196619,{A2B68081-77F0-4A67-8B33-DF30611C7779},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:23:01+00,,
1024096.74409449,431350.030183725,164,CHARTER,OTHER,SONORAN SCIENCE ACADEMY-DAVIS MONTHAN 6-12,5741 E IRONWOOD ST,TUCSON,85708,520-300-5699,https://sonoranschools.org/SSA-Davis-Monthan,,32.1815291,-110.86910186,{55725B23-9DB4-46F3-BEB9-A5F9BCF689B0},6-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
915956.072178479,529703.456364833,165,CHARTER,OTHER,LA PALOMA ACADEMY-MARANA CAMPUS,13644 N SANDARIO RD,MARANA,85653,520-825-9667,https://lpatucson.org/marana/,,32.45428304,-111.21653583,{E5894173-2753-41BB-A3DC-5AAC17566153},K-8,U157087,2024/08/15 16:31:48+00,U157087,2024/08/15 16:31:48+00
965625.81988189,424542.624015749,166,PUBLIC,MIDDLE SCHOOL,VALENCIA MIDDLE SCHOOL,4400 W IRVINGTON RD,TUCSON,85746,520-908-4500,https://valenciams.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.16424199,-111.05825039,{600021F8-ED67-43BE-8C4C-8042D7AA8137},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
1061249.49737533,467903.651246719,167,PUBLIC,ELEMENTARY SCHOOL,AGUA CALIENTE ELEMENTARY SCHOOL,11420 E LIMBERLOST RD,TUCSON,85749,520-749-2235,https://aces.tanqueverdeschools.org/,TANQUE VERDE UNIFIED SCHOOL DISTRICT,32.28093981,-110.74774932,{8A266F60-5E7A-433D-99E1-3C8EF9DA6FF6},K-6,U157087,2024/06/06 18:24:40+00,,
992449.34547244,452224.912729658,168,CHARTER,HIGH SCHOOL,PIMA PARTNERSHIP HIGH SCHOOL,25 E DRACHMAN ST,TUCSON,85705,520-326-2528,https://www.partnershipschools.us/pphs/,,32.23971067,-110.97078813,{DBED9845-971B-4862-BA60-A9B4ED0048D4},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
1035923.37795275,437985.553149603,169,PUBLIC,OTHER,DIETZ K-8 SCHOOL,7575 E PALMA ST,TUCSON,85710,520-731-4000,https://dietzk8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19944414,-110.83066433,{749D1DF1-38B0-444F-B76D-C6F9ACFDE035},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:20:35+00,,
1024631.47933071,444020.25,170,PRIVATE,OTHER,ABBIE SCHOOL,5870 E 14TH ST,TUCSON,85711,520-300-6103,https://abbieschool.org/,,32.21633856,-110.86697391,{80504198-837C-4C32-B399-6E8B3A35EA53},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:36:59+00,,
1001056.70374016,423611.451771654,171,CHARTER,HIGH SCHOOL,ALTA VISTA HIGH SCHOOL,5040 S CAMPBELL AV,TUCSON,85706,520-294-4922,https://www.altavistahs.com/,,32.16085403,-110.94378982,{6FE7E541-FD53-4C49-AE1D-6EE3F252901A},9-12,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:33:25+00,,
1045392.27493438,466149.122375324,172,PUBLIC,ELEMENTARY SCHOOL,COLLIER ELEMENTARY SCHOOL,3900 N BEAR CANYON RD,TUCSON,85749,520-584-4800,https://collieres.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.2765822,-110.79911007,{3DE26260-1FA4-43DA-890B-D670A779615E},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:19:43+00,,
1010475.14599738,460592.820209973,173,CHARTER,ELEMENTARY SCHOOL,ACADEMY ADVENTURES MIDTOWN,3025 N WINSTEL BL,TUCSON,85716,520-777-3757,https://academyadventuresmidtown.com/,,32.26225998,-110.91224098,{BFB3DE3E-C2C2-494C-B0E5-5BC4610AD29F},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:38:08+00,,
976324.577099737,513544.817257218,174,PUBLIC,HIGH SCHOOL,IRONWOOD RIDGE HIGH SCHOOL,2475 W NARANJA DR,ORO VALLEY,85742,520-696-3902,https://www.amphi.com/IRHS,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.40863088,-111.02127814,{3114CFE2-EA26-4903-A1BE-CCF5BCC1FD90},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:03:04+00,,
970439.298556432,495743.082677163,175,CHARTER,OTHER,LEGACY TRADITIONAL SCHOOL,3500 W CORTARO FARMS RD,TUCSON,85742,520-505-3640,https://nwtucson.legacytraditional.org/,,32.35983625,-111.04081884,{756977D9-9291-49CF-804C-54573BBFB343},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:22:36+00,,
991976.975721784,523374.522309713,176,PUBLIC,ELEMENTARY SCHOOL,PAINTED SKY ELEMENTARY SCHOOL,12620 N WOODBURNE AV,ORO VALLEY,85755,520-696-3800,https://www.amphi.com/PaintedSky,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.43527691,-110.97028261,{8508A4F0-3026-48B6-B339-3CEAADD96432},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/04/04 11:20:45+00,,
1057340.71784777,416589.40452756,177,PUBLIC,ELEMENTARY SCHOOL,SENITA VALLEY ELEMENTARY SCHOOL,10750 E BILBY RD,TUCSON,85747,520-879-3100,https://sve.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.14002563,-110.76217825,{734C26F5-8947-4493-80BB-6F5F129E5E6D},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
698679.95800525,341498.658464566,178,PUBLIC,POSTSECONDARY SCHOOL,TOHONO O'ODHAM COMMUNITY COLLEGE WEST CAMPUS,"STATE HIGHWAY 86, MILEPOST 111",SELLS,85634,520-479-2300,https://www.tocc.edu/,,31.93886603,-111.92092224,{E2BE20DC-3A12-4D37-AA16-C4D77E367C20},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
988844.308727033,414119.311023623,179,CHARTER,OTHER,SOUTHGATE ACADEMY,850 W VALENCIA RD,TUCSON,85706,520-741-7900,http://www.southgateaz.org,,32.13506126,-110.9835159,{17E71353-086C-4E33-B1B6-C6A1A54EDB75},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
978302.92093176,420066.528871395,180,PUBLIC,ELEMENTARY SCHOOL,JOHN E WHITE ELEMENTARY SCHOOL,2315 W CANADA ST,TUCSON,85746,520-908-5300,https://whitees.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.15165436,-111.01740719,{9BFD3FC5-F41F-4291-8D40-391ECF7BCD4A},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:05:43+00,,
1021263.37467192,431765.486548558,181,PUBLIC,POSTSECONDARY SCHOOL,DAVIS MONTHAN AIR FORCE BASE LEARNING CENTER,5355 E GRANITE ST,TUCSON,85707,520-206-4866,https://www.pima.edu/about-pima/locations/dmafb/index.html,,32.18274649,-110.87824578,{1148FFA4-F942-42CE-A6A0-B1AB927597EE},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
960818.841535434,487371.766404197,182,CHARTER,HIGH SCHOOL,PIMA VOCATIONAL HIGH SCHOOL INA CAMPUS,5025 W INA RD,TUCSON,85743,520-724-9400,http://www.pimavocational.org/,,32.3370396,-111.0721866,{47B6C9EA-21B5-43B1-816E-E629F1DEEB8D},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
992273.875,434804.781167977,183,PUBLIC,ELEMENTARY SCHOOL,MISSION VIEW ELEMENTARY SCHOOL,2600 S 8TH AV,TUCSON,85713,520-225-2300,https://missionviewes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19183473,-110.97185089,{961AF798-BEAC-45CB-A02D-3722D993C48B},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
992512.155839894,350020.127296589,184,PUBLIC,HIGH SCHOOL,SAHUARITA HIGH SCHOOL,350 W SAHUARITA RD,SAHUARITA,85629,520-625-3502 x1500,https://susd30.us/schools/sahuarita-high-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.95878848,-110.97347657,{44643368-AB28-4E7B-9792-EFFAC068EAC6},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1011300.60925197,438355.329396322,185,CHARTER,OTHER,KIDS WITH A SMILE PRESCHOOL,1844 S ALVERNON WY,TUCSON,85711,520-790-8400,https://www.griffinfoundation.org/kids-with-a-smile-preschool/,,32.20111904,-110.91024481,{9525151B-9057-4948-B4FB-5ADAEEC63873},PK-1,"CENTRAL\u123179 - ""CENTRAL\U123179""",2024/01/18 00:00:00+00,,
1053514.11253281,372345.417650916,186,PUBLIC,HIGH SCHOOL,ANDRADA POLYTECHNIC HIGH SCHOOL,12960 S HOUGHTON RD,TUCSON,85747,520-879-3300,https://aphs.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.01853574,-110.77605029,{585A62E4-33B4-4406-8382-E04E8EEAC323},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:17:17+00,,
762382.664370079,360099.964566931,187,PUBLIC,POSTSECONDARY SCHOOL,TOHONO OODHAM COMMUNITY COLLEGE MAIN CAMPUS,"STATE HIGHWAY 86, MILEPOST 125.5 N",SELLS,85634,520-479-2300,https://www.tocc.edu/,,31.98984229,-111.71544545,{2B69A189-4123-4D12-95F6-A84372DE3EA6},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1021989.53576116,414315.85334646,188,PUBLIC,ELEMENTARY SCHOOL,CRAYCROFT ELEMENTARY SCHOOL,5455 E LITTLETOWN RD,TUCSON,85706,520-545-2600,https://old.susd12.org/craycroft,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.13476689,-110.87644397,{8D6A19A8-9899-4CC8-B3A5-67F30D181285},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:44:27+00,,
1031377.3812336,448172.140748031,189,PUBLIC,ELEMENTARY SCHOOL,HUDLOW ELEMENTARY SCHOOL,502 N CARIBE AV,TUCSON,85710,520-731-4800,https://hudlowes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.22756681,-110.84503046,{0AA32758-F8EF-454F-8B71-9462B433DC96},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:48:43+00,,
1010333.57316273,417653.959973752,190,PUBLIC,OTHER,GALLEGO INTERMEDIATE FINE ARTS MAGNET SCHOOL,3700 E ALVORD RD,TUCSON,85706,520-545-4700,https://www.susd12.org/gallego-intermediate,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.14424562,-110.91399441,{7B770319-973B-4DE6-A655-1704C230E094},4-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:18:56+00,,
1001390.80643045,389126.989173226,191,PUBLIC,ELEMENTARY SCHOOL,SUMMIT VIEW ELEMENTARY SCHOOL,1900 E SUMMIT ST,TUCSON,85756,520-545-3800,https://old.susd12.org/summit-view,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.06606254,-110.94371623,{75A343F4-F18F-4AAE-9281-D3EEA1904BA6},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1012655.51541995,447898.226377949,192,PUBLIC,ELEMENTARY SCHOOL,PETER HOWELL ELEMENTARY SCHOOL,401 N IRVING AV,TUCSON,85711,520-232-7200,https://howelles.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.22731276,-110.90557482,{3D3DFFEF-B747-4A5E-80CE-0C1C56355050},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1052006.62335958,399946.766404197,193,PUBLIC,ELEMENTARY SCHOOL,COTTONWOOD ELEMENTARY SCHOOL,9950 E REES LP,TUCSON,85747,520-879-2600,https://cwe.vailschooldistrict.org/o/cwe,VAIL UNIFIED SCHOOL DISTRICT,32.0944405,-110.7799757,{A1569225-FCA8-419F-A70A-A15EDD692BED},K-5,U157087,2024/06/07 22:54:52+00,,
984419.853674542,464784.787401572,194,PUBLIC,HIGH SCHOOL,FLOWING WELLS DIGITAL CAMPUS,3725 N FLOWING WELLS RD,TUCSON,85705,520-696-8904,http://fwdc.flowingwellsschools.org/,FLOWING WELLS UNIFIED SCHOOL DISTRICT,32.27442391,-110.99640704,{02102BE5-8D8C-40C0-937B-492F3BB68ED4},9-12,U157087,2024/06/11 23:19:28+00,,
999609.713582676,463625.787729658,195,PUBLIC,ELEMENTARY SCHOOL,HOLAWAY ELEMENTARY SCHOOL,3500 N CHERRY AV,TUCSON,85719,520-696-6880,http://www.amphi.com/Holaway,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.27087073,-110.94729899,{888D47F7-3AF3-4AE2-BA33-757CB2F17E78},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:44:32+00,,
977108.837270342,441408.863188975,196,PUBLIC,ELEMENTARY SCHOOL,TOLSON ELEMENTARY SCHOOL,1000 S GREASEWOOD RD,TUCSON,85745,520-225-3300,https://tolsones.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21034343,-111.02069079,{2F84FA2C-8056-4DC0-BB28-AF0840936404},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
991724.812664043,440832.281167977,197,PUBLIC,OTHER,DRACHMAN MONTESSORI K-8 MAGNET SCHOOL,1085 S 10TH AV,TUCSON,85701,520-225-1500,https://drachmank8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.20841494,-110.97345468,{9289CFC8-A77B-4084-B902-954F0B87693F},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:24:12+00,,
1009381.06332021,465880.484251969,198,CHARTER,OTHER,TUCSON WALDORF SCHOOL,3605 E RIVER RD,TUCSON,85718,520-529-1032,http://www.tucsonwaldorf.org/,,32.27682114,-110.91562045,{6A139450-E4F4-427C-9F0B-8F789B57A1BB},PK-8,U157087,2024/06/14 15:21:07+00,,
1041889.31200787,446075.617125981,199,CHARTER,HIGH SCHOOL,EASTPOINTE HIGH SCHOOL,8495 E BROADWAY BL,TUCSON,85710,520-731-8180,http://www.eastpointehs.com,,32.22151192,-110.8111112,{8E277E11-5781-4CAD-97D8-CE68C9CE4AE1},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:30:21+00,,
1055565.73129921,348452.225393698,200,PUBLIC,MIDDLE SCHOOL,CORONA FOOTHILLS MIDDLE SCHOOL,16705 S HOUGHTON RD,CORONA DE TUCSON,85641,520-879-3500,https://cfms.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,31.95280614,-110.7702489,{0D2A6AB4-DCFC-4C8E-A0A1-FA5F4B72856F},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:26:54+00,,
970836.229658794,407322.745078743,201,PUBLIC,ELEMENTARY SCHOOL,MALDONADO ELEMENTARY SCHOOL,3535 W MESSALA WY,TUCSON,85746,520-908-4100,https://maldonadoes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.11679537,-111.04186571,{AE3D0001-E1F5-415D-B5A1-B95F740F238F},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:31:18+00,,
